x,Curve1
-0.043,4.834
2.176,5.396
4.338,6.042
6.477,6.355
8.882,5.999
11.337,5.476
14.591,4.778
17.324,4.669
20.402,5.057
22.751,5.701
25.405,6.259
28.008,6.068
31.069,5.289
34.701,4.671
37.95,4.807
40.847,5.28
43.394,6.089
46.229,6.562
48.436,6.041
51.361,5.097
54.382,4.652
57.115,4.542
59.498,4.77
61.269,5.17
