x,Curve1
0.043,5.138
1.79,5.342
3.443,6.096
5.056,6.299
6.736,6.502
8.642,6.158
10.135,5.625
12.361,5.101
14.807,4.855
17.946,4.984
20.579,5.475
22.739,5.867
24.572,6.348
26.632,6.281
29.051,5.667
31.137,5.05
34.249,4.812
37.189,4.939
40.435,5.619
42.815,6.29
45.235,6.594
47.674,6.256
50.339,5.37
53.105,4.945
55.491,4.79
57.298,4.903
59.057,5.291
60.891,5.771
61.691,5.781
