x,Curve1
-0.071,5.612
2.068,5.211
3.887,4.503
6.657,4.614
9.386,5.235
12.87,5.961
14.69,6.375
16.027,6.278
17.717,5.875
19.686,5.167
22.055,4.869
24.445,4.877
27.283,4.886
30.169,5.61
32.824,6.231
35.241,6.647
37.21,5.94
40.095,5.541
42.145,4.936
44.969,4.741
47.923,5.363
51.624,5.987
54.741,6.814
56.73,6.412
58.773,5.705
61.06,5.304
