x,Curve1
0.047,5.182
1.588,5.103
3.647,5.663
5.443,6.313
6.856,6.323
7.832,5.876
9.985,5.892
11.58,5.631
13.834,5.193
15.98,5.118
17.985,4.951
20.488,5.151
22.864,5.441
24.849,5.911
27.749,6.023
29.545,5.763
31.463,5.323
33.73,5.067
35.877,4.992
38.649,5.194
40.681,5.391
43.056,5.681
45.788,6.247
47.928,6.081
49.462,5.91
50.868,5.83
52.57,5.206
54.636,4.949
56.251,4.961
58.195,4.884
60.093,5.08
61.728,5.365
