x,Curve1
0.598,5.209
3.761,5.187
6.849,5.378
10.412,5.566
13.498,5.651
17.91,4.983
21.557,5.383
24.959,5.466
28.135,5.976
30.667,6.065
33.74,5.618
37.291,5.274
40.693,5.357
44.411,5.438
47.826,6.053
51.313,6.348
54.462,5.794
57.776,5.452
61.412,5.427
