x,Curve1
0.265,4.781
2.755,5.42
5.409,6.167
7.089,6.484
9.568,5.493
12.412,5.369
15.383,4.701
18.239,4.795
21.125,5.432
23.943,6.286
26.33,6.491
28.845,6.152
31.811,5.375
34.721,5.034
38.289,5.123
42.052,5.864
45.266,6.717
48.183,6.484
51.459,5.597
54.686,5.254
57.84,5.02
61.585,5.435
