x,Curve1
0.057,5.462
2.388,4.874
5.366,4.706
8.553,4.958
12.022,5.798
14.722,6.218
18.613,5.714
21.629,5.126
24.846,4.79
28.029,4.958
31.761,6.05
34.336,6.471
37.538,5.882
41.296,5.21
44.451,4.874
47.399,5.294
50.495,6.134
54.012,6.723
56.97,6.218
60.963,5.294
