x,Curve1
0.184,5.931
2.459,5.234
4.692,4.877
8.502,4.676
11.358,5.245
14.501,6.406
16.568,6.389
19.219,5.689
22.433,4.984
25.726,4.533
29.516,5.011
32.33,5.92
35.118,6.405
38.166,6.041
41.359,4.998
45.409,4.625
49.199,5.102
53.214,6.171
55.735,6.404
58.715,5.956
60.927,5.26
