x,Curve1
0.375,5.543
2.806,5.351
5.169,5.077
7.662,4.885
10.858,4.938
13.913,5.834
16.695,6.311
19.429,5.949
22.76,5.077
26.379,4.874
30.22,5.258
33.704,5.981
36.971,6.202
39.648,5.924
42.555,5.308
45.727,4.941
49.419,4.906
53.153,5.627
56.367,6.016
59.308,5.988
61.474,5.547
