x,Curve1
0.602,5.258
3.195,5.025
5.482,5.006
8.092,5.194
10.325,5.807
12.358,5.368
15.193,5.239
17.948,5.11
21.019,4.978
23.787,5.165
25.924,5.357
27.833,5.762
29.816,6.061
32.726,5.826
34.448,5.495
37.037,5.157
40.033,5.132
43.2,5.42
46.046,5.607
48.345,5.903
51.113,6.09
53.553,5.963
56.38,5.624
58.737,5.393
61.173,5.162
