x,Curve1
0.091,5.317
1.486,5.427
3.042,5.9
4.32,6.189
6.156,6.036
7.92,5.791
9.947,5.551
12.107,5.312
14.003,5.07
16.639,5.018
18.996,5.593
21.404,5.989
23.342,6.287
25.575,6.14
28.25,5.728
31.439,5.144
34.134,5.004
36.661,5.221
39.208,5.709
41.3,6.28
43.746,6.315
46.302,6.083
48.778,5.668
51.585,5.259
54.061,4.845
56.323,5.058
58.063,5.354
59.626,5.917
61.491,6.125
