x,Curve1
0.025,6.214
1.218,5.629
3.479,4.849
5.855,4.942
8.807,5.035
11.045,5.225
13.307,5.901
15.267,6.287
17.275,6.186
19.052,5.795
21.476,5.403
24.111,4.913
26.257,4.716
29.286,4.905
31.845,5.775
34.237,6.16
36.47,6.253
38.822,5.861
41.231,5.178
43.943,4.785
46.027,4.782
48.26,4.875
50.949,5.454
53.263,5.741
55.238,6.418
57.02,6.124
59.368,5.635
60.934,5.341
