x,Curve1
0.013,4.576
2.529,5.152
5.068,6.236
7.243,6.137
9.584,5.527
12.917,4.826
15.953,4.467
18.894,4.785
22.052,5.781
24.81,6.185
27.301,6.168
30.674,4.958
34.201,4.426
37.823,4.655
40.973,5.481
44.186,6.306
46.801,6.288
49.808,5.251
52.646,4.638
55.877,4.446
58.694,4.766
61.459,5.34
