x,Curve1
0.307,5.401
2.417,5.708
4.514,5.715
6.304,5.32
7.818,5.225
9.988,5.232
12.238,5.44
15.135,5.549
17.968,5.858
20.141,5.965
22.515,5.673
25.683,5.383
29.078,5.294
31.83,5.403
34.735,5.713
37.709,5.922
40.031,6.13
42.553,5.938
45.42,5.347
48.087,5.156
50.766,5.265
53.166,5.573
55.999,5.882
58.606,5.99
60.708,6.097
