x,Curve1
0.243,5.826
2.224,5.481
4.832,5.311
7.567,5.228
10.619,5.319
14.187,6.02
17.742,6.286
20.848,6.116
24.5,5.513
27.912,5.17
30.912,5.609
34.294,6.309
37.662,6.575
41.074,6.232
44.604,5.715
47.643,5.372
50.827,5.724
53.827,6.163
56.581,6.689
58.816,6.518
61.175,6.347
