x,Curve1
0.154,5.149
1.769,5.446
4.721,6.238
6.531,6.139
8.609,5.644
11.062,5.347
13.139,4.851
15.755,4.851
18.32,5.248
21.841,5.842
24.195,6.337
26.424,5.941
30.222,5.05
32.741,4.653
35.44,4.851
38.14,5.05
40.795,5.743
43.439,6.238
45.551,6.337
47.981,5.644
50.428,5.248
52.439,4.851
54.316,4.653
56.361,4.851
59.145,5.248
61.425,5.743
