x,Curve1
0.647,5.265
3.009,4.93
6.566,4.697
10.475,5.214
13.449,6.059
15.282,6.264
18.025,5.605
21.165,4.943
24.642,4.71
27.981,4.907
30.638,5.754
33.596,6.276
36.132,6.262
39.193,5.601
42.644,4.83
45.661,4.922
50.146,5.866
53.748,6.6
57.062,6.26
61.216,5.271
