x,Curve1
0.157,5.96
1.937,5.455
4.093,5.253
6.182,5.152
7.915,5.152
10.52,5.253
13.135,5.556
15.394,5.96
17.783,6.061
20.078,5.758
23.158,5.253
25.531,5.051
27.991,5.152
30.39,5.455
33.005,5.758
35.408,6.162
37.869,6.263
40.448,5.859
43.244,5.455
45.674,4.949
47.335,4.949
48.934,5.152
51.11,5.354
53.581,5.657
55.484,6.162
56.428,6.263
57.424,5.96
59.296,5.859
61.169,5.758
