x,Curve1
0.033,5.537
2.226,5.28
5.099,5.103
8.171,5.174
10.409,5.661
12.403,6.148
15.04,6.138
17.29,5.798
19.181,5.625
21.308,5.286
23.383,5.112
25.407,5.104
27.447,5.344
28.873,5.586
30.922,5.991
33.207,6.23
35.655,6.137
37.455,5.469
39.909,5.459
41.606,5.122
43.686,5.031
45.353,5.189
47.515,5.429
49.876,5.915
51.43,6.239
52.794,6.482
54.558,6.227
57.114,5.886
58.868,5.466
60.918,4.879
