x,Curve1
0.8,5.662
3.13,4.983
5.888,4.746
9.296,4.727
11.65,5.493
14.162,6.257
15.691,6.582
17.95,6.014
20.438,5.334
22.942,4.876
25.629,4.75
28.585,5.068
31.327,5.719
33.823,6.261
35.836,6.695
37.326,6.465
39.022,5.789
41.677,5.219
44.26,4.76
46.646,4.859
49.134,5.29
50.997,5.835
53.184,6.49
55.125,7.035
56.94,6.914
58.454,5.906
60.958,5.448
