x,Curve1
0.588,4.831
3.229,5.471
5.457,5.675
8.46,5.434
11.622,5.192
15.109,5.167
18.539,5.692
21.485,6.001
24.488,5.759
28.037,5.294
31.361,5.161
34.624,5.467
38.045,5.772
40.757,6.193
43.606,6.062
46.675,5.491
49.758,5.249
52.937,5.446
56.587,5.53
60.017,6.055
61.932,6.371
