x,Curve1
0.11,5.507
2.414,4.977
5.247,5.288
8.889,5.423
11.166,5.994
15.294,5.615
19.234,5.239
23.43,5.029
28.024,5.493
32.244,6.045
36.187,5.753
41.005,5.368
45.583,5.324
49.427,5.88
52.333,6.53
55.327,5.993
58.885,5.45
61.443,5.002
