x,Curve1
0.352,6.048
2.47,5.754
5.522,5.36
8.14,5.06
12.28,5.264
15.988,5.65
19.502,5.863
23.806,5.45
28.419,4.946
33.378,5.314
38.15,5.685
41.285,5.816
45.151,5.41
48.948,4.829
51.767,4.877
55.6,5.261
58.804,5.566
61.248,5.619
