x,Curve1
0.234,5.257
1.556,5.334
3.582,5.665
5.096,5.826
7.778,5.549
10.648,5.27
14.034,5.247
17.435,5.481
20.218,5.893
22.485,6.05
25.861,5.854
28.852,5.488
31.972,5.207
35.985,5.179
39.536,5.844
42.256,6.256
45.753,5.973
49.539,5.257
52.665,5.063
56.191,5.296
59.037,5.708
61.506,6.121
