x,Curve1
0.127,5.797
1.777,5.362
3.824,5.029
5.878,4.789
9.079,5.132
11.969,5.657
14.745,6.366
16.532,6.027
19.019,5.515
21.556,4.818
24.194,4.589
27.322,4.838
30.415,5.46
33.061,6.166
34.827,6.388
37.32,5.97
40.304,5.187
43.187,4.777
45.839,4.736
49.112,5.174
51.945,5.791
54.649,6.405
56.66,6.445
58.75,5.832
61.222,5.133
