x,Curve1
-0.087,5.926
1.332,5.469
3.38,5.2
5.919,5.119
8.812,5.225
11.033,5.605
13.962,6.359
16.148,6.091
18.73,5.547
21.725,5.005
24.667,4.741
27.772,4.94
30.283,5.6
33.212,6.353
35.947,6.088
38.667,5.545
41.525,5.002
44.541,4.83
48.417,5.311
51.262,5.787
54.191,6.541
56.165,6.179
59.361,5.545
61.653,4.722
