x,Curve1
0.161,5.938
1.694,5.315
3.83,4.798
5.764,4.697
8.231,4.806
10.484,5.122
13.047,5.647
14.726,6.379
16.362,6.278
18.348,5.76
20.111,5.242
22.854,4.934
25.534,4.835
28.448,4.944
31.016,5.573
33.206,6.098
35.311,6.414
37.905,6.106
40.185,5.485
42.613,4.864
44.914,4.659
47.381,4.768
49.726,5.397
52.289,5.922
53.951,6.341
56.791,6.45
58.852,5.933
60.839,5.415
