x,Curve1
-0.027,5.702
2.396,5.439
5.199,5.263
7.881,5.175
10.125,5.088
12.999,5.088
15.779,5.702
18.608,6.053
20.74,6.228
22.923,6.14
25.395,5.614
28.502,5.263
31.13,5.351
34.151,5.789
37.096,5.965
40.299,6.316
42.602,6.14
45.588,5.877
48.136,5.614
51.068,5.526
53.571,5.614
56.525,5.965
59.733,6.404
