x,Curve1
0.813,5.481
3.102,5.473
5.846,5.033
8.525,4.916
11.378,5.122
14.799,5.647
18.125,5.851
20.82,6.056
23.8,5.616
26.702,5.176
30.018,5.164
33.518,5.689
36.776,6.108
39.391,6.314
42.614,5.98
46.152,5.645
48.989,5.528
51.684,5.734
54.3,5.939
56.521,6.147
59.216,6.352
61.427,6.345
