x,Curve1
0.197,4.531
1.831,5.055
4.037,5.925
6.156,6.197
7.884,6.038
10.641,5.287
13.35,4.879
16.996,4.648
19.312,5.177
22.569,5.969
24.823,6.497
27.721,6.175
30.408,5.254
33.737,4.849
36.789,5.212
40.174,6.091
43.114,6.709
45.837,6.643
48.167,6.061
51.113,5.397
54.694,5.08
57.677,5.272
60.995,6.064
