x,Curve1
0.468,5.045
1.897,5.052
4.219,5.496
6.231,5.939
8.457,5.775
10.679,5.523
14.133,5.103
17.41,4.856
21.109,5.481
23.99,5.928
26.924,6.201
29.16,6.21
31.118,5.697
33.646,5.36
36.555,5.198
39.857,5.386
42.681,5.92
45.505,6.454
48.181,6.552
50.412,6.474
53.526,5.531
56.244,5.282
58.48,5.291
60.793,5.562
