x,Curve1
0.276,5.568
2.579,4.963
5.85,4.768
9.219,5.24
12.533,5.88
15.83,6.186
19.147,5.656
22.463,5.126
25.928,5.013
29.368,5.652
32.565,6.46
35.84,6.348
39.27,5.566
42.646,4.952
46.691,5.085
50.275,6.057
53.837,6.611
57.036,6.249
60.656,5.466
