x,Curve1
0.482,5.83
1.48,5.354
2.901,5.173
6.17,5.204
8.907,5.521
10.901,5.928
12.535,5.944
14.646,5.964
16.748,5.789
18.368,5.514
21.215,5.249
24.488,5.377
27.761,5.505
30.236,6.014
32.901,6.233
35.207,6.061
37.976,5.602
40.481,5.334
43.06,5.164
46.143,5.582
49.634,6.003
51.691,6.314
53.933,6.238
56.498,5.777
58.79,5.313
61.564,4.951
