x,Curve1
-0.105,4.909
1.427,5.017
2.929,5.748
4.83,6.485
7.141,6.333
8.635,5.814
10.782,5.125
13.277,4.708
15.732,4.736
18.673,5.127
21.63,5.787
23.913,6.259
25.832,6.192
28.504,5.42
31.325,4.917
33.892,4.589
36.628,4.889
38.773,5.271
41.99,5.844
43.615,6.399
45.08,6.505
47.044,6.081
48.787,5.298
51.083,4.878
53.251,4.546
54.976,4.566
57.182,4.859
59.061,5.238
60.471,5.523
61.748,5.805
