x,Curve1
0.324,4.743
1.895,4.984
3.799,5.562
5.523,6.226
7.748,6.038
9.949,5.511
12.699,4.81
15.353,4.534
19.115,5.012
21.708,5.668
24.426,6.324
27.074,5.963
30.122,5.09
33.081,4.727
36.25,4.701
39.583,5.266
42.939,6.171
45.554,6.234
48.925,5.528
51.159,4.578
54.068,4.384
56.824,4.7
59.395,5.018
61.474,5.425
