x,Curve1
-0.062,5.204
3.412,5.312
5.201,5.621
8.238,5.83
10.445,5.732
12.64,5.429
14.842,5.229
17.492,5.131
20.965,5.239
22.828,5.548
24.605,5.653
27.574,5.964
30.003,5.866
31.534,5.562
32.992,5.259
35.42,5.161
38.218,5.063
41.04,5.374
43.634,5.582
46.99,6.2
49.702,5.899
51.835,5.8
54.099,5.396
56.294,5.093
59.024,5.098
61.169,5.203
