x,Curve1
-0.113,4.949
1.364,5.154
3.898,5.865
5.321,6.372
6.705,6.274
8.281,5.771
10.23,5.37
12.112,5.07
14.208,4.67
16.542,4.573
19.283,5.082
21.438,5.591
23.746,6.201
25.369,6.405
27.384,5.903
30.198,5.302
32.293,4.901
34.528,4.4
37.109,4.707
39.849,5.217
42.384,5.928
44.971,6.336
46.94,6.239
49.374,5.434
52.035,4.732
54.509,4.534
57.223,4.639
59.378,5.148
61.972,5.657
