x,Curve1
0.329,5.295
3.972,4.963
5.581,4.882
7.771,5.137
11.166,5.814
13.107,6.068
15.823,5.82
19.342,5.489
23.105,5.074
26.722,5.331
30.863,6.008
33.549,6.264
36.312,5.764
40.079,5.433
43.112,5.269
46.476,5.442
50.006,6.287
52.568,6.542
55.957,6.127
60.257,5.376
