x,Curve1
0.09,5.866
1.694,5.681
3.157,5.496
5.317,5.217
7.553,5.035
9.813,5.238
12.508,5.635
15.828,5.94
18.153,6.047
20.664,5.77
22.964,5.492
25.546,5.216
28.075,5.228
30.821,5.337
33.305,5.733
35.999,6.13
38.727,5.951
41.595,5.772
44.867,5.306
47.595,5.127
50.201,5.235
52.461,5.438
54.945,5.834
57.001,6.132
59.02,5.853
61.268,5.864
