x,Curve1
0.522,5.103
1.962,5.306
4.14,5.929
5.994,6.448
7.734,6.33
9.512,5.466
11.948,5.024
14.866,4.685
17.882,4.664
20.451,5.178
22.561,6.014
25.05,6.529
27.878,5.978
30.296,5.216
33.385,5.089
36.615,4.641
39.269,5.261
42.337,6.197
45.388,6.814
48.13,6.157
51.024,5.392
53.846,4.734
56.305,4.717
58.88,5.338
61.534,5.958
