x,Curve1
0.329,5.21
3.049,5.617
6.568,6.125
10.118,5.781
13.974,5.223
17.378,5.093
20.879,5.281
24.569,6
28.064,6.083
31.835,5.418
35.855,4.965
40.161,5.361
44.088,6.078
47.833,6.372
51.768,5.813
55.155,5.364
58.876,5.232
61.352,5.534
