x,Curve1
0.428,4.35
2.256,4.969
5.207,5.769
7.744,5.783
10.065,5.274
13.501,4.772
17.213,4.793
20.088,5.331
22.349,5.952
23.915,6.309
26.489,5.889
29.677,5.385
33.061,5.056
36.344,5.162
39.086,5.525
42.109,6.499
44.469,6.686
47.219,6.093
49.299,5.67
52.12,5.251
54.585,5.091
57.389,5.454
59.974,6.339
61.587,6.435
