x,Curve1
0.343,4.69
2.976,5.379
5.859,6.37
7.974,5.941
10.48,5.406
13.385,4.969
16.29,4.532
19.46,4.807
22.732,5.692
25.665,5.969
28.823,5.938
32.26,4.985
35.256,4.854
39.137,5.121
42.551,5.597
45.824,6.483
49.12,5.94
52.245,5.093
54.917,4.76
57.992,4.628
61.178,5.31
