x,Curve1
-0.04,4.951
1.611,5.059
3.299,5.652
4.63,6.243
6.423,6.351
7.9,6.069
9.298,5.69
11.252,5.119
13.728,4.844
15.427,4.66
17.727,4.869
20.479,5.372
22.66,5.871
25.055,6.372
26.968,6.189
28.636,5.617
30.962,5.244
33.423,4.774
35.265,4.591
37.065,4.797
39.889,5.3
42.363,5.898
44.479,6.494
46.487,6.604
48.377,6.13
50.68,5.465
52.713,4.993
54.547,4.713
56.76,4.727
58.49,4.932
60.306,5.332
62.065,5.925
