x,Curve1
0.114,4.877
2.335,5.429
4.267,6.226
6.281,6.536
8.294,6.113
10.175,5.61
12.249,5.188
14.462,4.926
17.302,4.741
19.123,4.971
22.11,5.76
25.339,6.466
28.034,6.038
30.763,5.285
33.451,4.776
35.615,4.677
38.684,4.978
41.216,5.527
43.831,6.32
47.065,6.375
49.904,5.458
52.95,4.784
56.031,4.516
58.9,4.656
61.252,5.287
