x,Curve1
0.139,5.774
2.41,5.266
5.505,5.07
9.062,5.391
12.705,6.022
15.376,6.34
17.425,5.832
20.291,5.429
23.382,5.13
26.111,5.036
29.237,5.665
32.584,6.295
35.017,6.2
38.323,5.695
40.745,5.291
43.692,5.095
47.331,5.622
50.674,6.149
53.94,6.572
57.163,5.861
61.196,5.05
