x,Curve1
0.295,5.778
1.933,5.356
4.184,4.851
6.887,4.694
8.794,4.618
11.036,4.976
13.669,5.68
15.608,6.122
17.829,6.134
19.91,5.887
22.53,5.385
24.539,4.965
26.626,4.804
28.913,4.903
30.482,5.343
32.925,5.96
35.789,6.407
38.436,6.336
41.359,5.749
44.782,5.251
47.855,5.095
50.355,5.627
53.712,6.077
56.278,6.694
58.909,6.364
61.052,6.118
