x,Curve1
0.379,5.989
1.77,5.388
3.65,5.153
5.669,5.009
7.951,4.87
10.468,5.182
13,5.673
14.992,5.975
16.771,6.095
19.366,5.783
21.829,5.469
24.671,4.983
27.208,4.759
29.331,5.064
32.805,5.838
35.395,6.241
38.858,6.122
40.789,5.709
43.82,5.137
46.225,4.911
49.062,5.139
51.865,5.724
54.119,6.031
56.257,6.514
58.655,6.199
61.184,5.886
