x,Curve1
0.087,5.347
1.987,5.752
4.321,6.159
6.612,5.576
9.504,5.491
11.953,5.206
14.188,5.019
17.17,5.33
21.535,5.846
23.78,5.857
27.749,5.579
30.261,5.096
33.23,5.111
36.718,5.425
40.513,6.136
42.331,6.343
44.563,6.056
47.156,5.772
50.035,5.39
51.986,5.3
54.52,5.312
56.99,5.522
59.324,5.93
61.509,6.237
