x,Curve1
0.281,5.611
2.564,4.887
5.306,4.596
8.563,4.564
10.97,5.066
13.85,6.265
15.8,6.421
17.796,6.226
19.318,5.334
22.857,4.684
25.55,4.658
28.252,4.806
31.562,5.826
34.094,6.327
36.411,6.304
38.756,5.579
41.79,4.847
44.349,4.646
47.239,4.792
50.209,5.289
53.322,6.135
55.478,6.64
57.698,5.916
60.969,4.919
