x,Curve1
0.325,4.454
2.435,5.526
4.666,5.945
7.11,5.928
10.004,5.473
13.503,4.579
17.294,4.661
20.265,5.618
23.691,6.246
26.687,6.225
28.768,5.34
32.371,4.88
35.531,4.967
38.86,5.269
42.146,6.224
44.924,6.531
48.042,5.857
51.069,4.966
53.907,4.946
56.818,4.816
59.389,5.668
61.851,5.976
