x,Curve1
-0.054,5.17
2.559,4.898
5.439,4.963
8.148,5.368
10.291,5.692
12.117,5.934
14.488,5.833
17.03,5.391
19.897,5.202
21.585,5.191
23.461,5.178
26.474,5.411
28.871,5.818
30.947,6.058
32.897,6.299
35.252,5.859
38.031,5.162
40.84,5.058
43.725,5.208
45.604,5.28
48.001,5.687
50.59,6.177
53.032,6.245
55.382,5.721
57.933,5.449
60.912,5.005
