x,Curve1
-0.074,5.054
1.476,5.274
3.193,5.71
4.993,6.254
6.325,6.689
7.765,6.371
9.556,5.517
11.149,5.2
13.057,4.992
15.649,4.678
18.037,4.794
20.619,5.556
22.719,5.993
24.673,6.538
26.056,6.543
27.272,6.332
29.306,5.694
31.578,5.164
33.332,4.955
34.708,4.852
36.943,4.968
39.19,5.298
40.907,5.734
42.937,6.279
44.507,6.822
46.134,7.043
48.252,6.513
50.196,5.659
52.852,5.131
55.227,5.032
57.224,5.038
60.093,5.479
61.887,5.915
