x,Curve1
0.226,4.896
1.613,5
3.49,5.729
5.506,6.146
6.754,6.563
8.42,6.042
10.479,5.729
13.221,5.208
15.741,4.896
18.746,5.104
21.151,5.625
23.628,6.042
25.639,6.354
27.785,6.25
30.531,5.833
33.104,5
35.716,5
38.87,5.104
41.433,5.729
44.453,6.25
47.765,6.458
49.287,6.146
51.188,5.729
53.166,5.313
54.999,5.104
56.987,4.896
59.147,5.104
60.702,5.521
62.171,5.729
