x,Curve1
0.123,5.314
2.045,5.125
4.474,5.045
6.78,5.381
8.938,5.612
10.815,5.943
12.609,6.065
14.951,5.673
18.09,5.496
20.937,5.212
24.455,5.456
27.472,5.695
30.653,6.353
33.363,6.172
36.547,5.475
40.121,5.407
44.135,5.552
48.093,6.009
50.624,6.555
53.615,6.273
56.667,5.783
59.658,5.501
61.646,5.209
