x,Curve1
0.532,5.667
2.275,5.083
4.469,4.833
6.79,4.667
9.014,4.917
11.259,5.5
13.314,6
14.689,6.417
16.407,6.417
17.962,5.75
19.899,5.333
22.394,5
24.838,4.833
27.303,5
29.542,5.5
31.654,5.917
33.781,6.583
35.795,6.417
37.973,5.917
40.336,5.417
42.882,4.917
45.459,4.917
47.754,5.333
50.127,6
52.622,6.667
55.025,6.833
57.505,6.25
59.79,5.5
61.114,5.083
