x,Curve1
0.041,4.435
2.429,5.204
4.805,5.625
7.112,5.873
10.32,5.333
13.284,4.882
16.885,4.861
20.136,5.452
23.335,6.303
26.001,6.201
28.772,5.577
30.932,5.217
33.654,4.94
36.513,5.011
39.519,5.69
42.587,6.368
45.561,6.178
48.394,5.553
51.479,5.014
54.514,4.823
57.076,5.243
59.585,5.924
