x,Curve1
0.084,4.684
1.972,5.129
3.746,5.935
5.504,6.2
7.565,6.194
9.23,5.468
12.271,4.829
14.949,4.551
17.626,4.273
20.023,4.986
22.615,5.97
25.44,6.412
27.499,6.316
30.023,5.137
32.764,4.859
35.254,4.582
37.821,4.754
40.85,5.736
43.743,6.359
46.004,6.712
48.608,6.074
51.268,5.255
53.935,4.617
56.121,4.611
58.569,4.964
61.275,5.587
