x,Curve1
0.193,4.84
3.361,5.539
6.292,6.241
8.337,6.111
10.992,5.132
13.578,4.574
16.571,4.539
19.489,4.714
22.347,5.627
24.965,6.438
27.709,5.879
30.451,5.215
33.667,4.65
36.189,4.725
38.793,4.904
41.013,5.509
43.23,6.009
45.204,6.196
47.485,6.064
49.284,5.516
51.789,4.854
54.221,4.404
57.056,4.37
58.719,4.771
60.939,5.376
