x,Curve1
0.211,5.784
1.602,5.9
3.591,6.119
4.976,6.144
6.856,5.627
8.824,5.479
10.736,5.513
12.786,5.641
15.49,5.69
18.282,6.107
20.794,6.243
22.695,6.094
24.987,5.859
27.747,5.725
30.236,5.495
33.413,5.735
36.853,5.98
39.909,6.401
41.365,6.519
43.531,6.374
47.06,5.887
50.143,5.667
52.441,5.524
54.903,5.935
57.815,6.171
60.008,6.485
61.783,6.425
