x,Curve1
0.058,6.058
1.547,5.498
3.45,4.942
5.719,4.774
8.494,4.997
11.497,5.606
14.516,6.505
16.371,6.333
18.753,5.686
21.49,5.235
23.122,4.772
25.679,4.8
28.948,5.22
31.616,6.019
34.205,6.624
36.464,6.264
39.605,5.625
42.885,4.988
45.643,4.922
49.199,5.538
51.852,6.047
54.174,6.842
56.848,6.487
60.999,5.378
