x,Curve1
0.26,5.209
2.188,5.033
4.799,4.77
6.91,4.51
9.817,5.17
13.169,5.997
15.418,5.987
17.284,5.812
20.369,5.043
23.417,4.778
26.478,4.766
29.822,5.424
33.416,6.082
35.914,6.072
38.495,5.221
41.731,4.955
44.725,4.859
47.998,5.35
51.467,6.008
53.799,6.418
56.464,5.987
59.366,5.303
61.835,4.705
