x,Curve1
0.362,5.743
2.372,5.098
5.329,4.45
8.016,4.547
10.751,5.388
13.801,6.229
15.707,6.435
18.033,5.789
20.523,5.248
23.105,4.92
25.155,4.913
28.1,5.328
31.051,5.85
33.299,6.481
35.369,6.793
37.235,6.361
38.851,5.717
41.42,5.176
43.706,5.168
46.144,5.053
47.906,5.473
50.147,5.997
52.382,6.415
54.394,7.046
56.122,6.934
58.145,6.501
60.766,5.535
