x,Curve1
0.231,5.307
1.741,5.615
3.629,5.924
5.734,5.724
7.46,5.318
10.021,5.323
12.201,5.122
14.608,4.922
16.571,5.232
19.592,5.849
21.627,5.954
23.811,5.958
26.215,5.554
29,5.456
30.652,5.153
33.59,5.26
36.681,5.469
40.153,5.985
42.49,6.193
45.123,5.993
48.051,5.386
50.683,5.186
53.544,5.089
55.883,5.399
58.451,5.913
61.091,6.224
